order_id,customer,amount,date,status
ORD-004737,Joseph Garcia,453.64,2024-02-21,cancelled
ORD-004738,John Jones,1619.91,2023-01-27,pending
ORD-004739,Thomas Martinez,1372.2,2023-05-07,delivered
ORD-004740,Susan Garcia,1138.47,2024-11-28,cancelled
ORD-004741,David Smith,1002.1,2024-06-17,delivered
ORD-004742,Elizabeth Jones,541.85,2023-11-05,shipped
ORD-004743,Charles Martinez,1519.69,2023-11-07,shipped
ORD-004744,William Martinez,1652.0,2023-07-01,delivered
ORD-004745,Susan Jones,55.85,2023-12-23,delivered
ORD-004746,Linda Jones,1527.07,2024-06-21,shipped
ORD-004747,Jessica Garcia,1149.16,2023-02-21,pending
ORD-004748,Charles Johnson,1758.63,2023-11-16,shipped
ORD-004749,Karen Garcia,1922.01,2024-08-22,delivered
ORD-004750,Michael Davis,1117.15,2024-09-07,shipped
ORD-004751,Susan Miller,1271.42,2024-09-29,delivered
ORD-004752,Sarah Davis,1011.16,2023-08-23,pending
ORD-004753,Jennifer Miller,1510.29,2023-02-03,shipped
ORD-004754,Michael Jones,16820.03,2023-08-15,pending
ORD-004755,Barbara Garcia,384.0,2023-01-15,delivered
ORD-004756,Jessica Miller,1466.83,2023-11-22,delivered
ORD-004757,Michael Brown,1021.03,2023-03-14,delivered
ORD-004758,Michael Smith,1551.39,2023-06-01,delivered
ORD-004759,Charles Jones,48.74,2023-09-08,shipped
ORD-004760,Robert Williams,1398.52,2024-04-10,shipped
ORD-004761,Charles Williams,1737.75,2024-01-02,cancelled
ORD-004762,James Rodriguez,385.41,2023-11-14,pending
ORD-004763,David Rodriguez,1320.97,2024-03-16,delivered
ORD-004764,Richard Smith,399.98,2024-08-15,pending
ORD-004765,Linda Smith,190.54,2023-04-13,cancelled
ORD-004766,William Brown,1064.3,2023-11-21,shipped
ORD-004767,Richard Jones,306.65,2023-02-26,shipped
ORD-004768,Joseph Williams,176.07,2023-09-02,pending
ORD-004769,John Martinez,875.94,2024-08-13,delivered
ORD-004770,William Martinez,1428.99,2024-09-14,cancelled
ORD-004771,John Rodriguez,1325.22,2024-05-15,pending
ORD-004772,John Davis,95.24,2023-12-29,shipped
ORD-004773,Patricia Brown,1856.89,2024-03-03,cancelled
ORD-004774,David Rodriguez,1311.67,2023-01-03,cancelled
ORD-004775,Robert Rodriguez,1502.23,2024-11-15,pending
ORD-004776,Thomas Rodriguez,711.07,2024-10-17,cancelled
ORD-004777,William Jones,1625.74,2024-11-09,shipped
ORD-004778,Richard Smith,1611.08,2024-11-26,delivered
ORD-004779,James Williams,1673.66,2023-09-01,shipped
ORD-004780,Elizabeth Smith,1013.2,2023-01-02,pending
ORD-004781,Sarah Brown,1070.0,2024-06-19,shipped
ORD-004782,Linda Williams,1151.6,2024-04-26,pending
ORD-004783,Robert Jones,686.57,2024-06-03,delivered
ORD-004784,Susan Miller,117.97,2023-12-05,cancelled
ORD-004785,Susan Davis,907.16,2023-07-17,pending
ORD-004786,William Smith,1225.93,2024-07-07,pending
ORD-004787,Linda Brown,1809.7,2024-05-19,cancelled
ORD-004788,Mary Davis,762.26,2023-02-09,cancelled
ORD-004789,Mary Smith,1482.61,2023-12-12,pending
ORD-004790,Michael Johnson,1952.57,2023-07-14,pending
ORD-004791,Barbara Garcia,1633.94,2024-05-27,cancelled
ORD-004792,William Williams,1167.54,2024-09-13,delivered
ORD-004793,Robert Williams,571.08,2024-04-27,delivered
ORD-004794,Robert Brown,1147.09,2023-11-24,delivered
ORD-004795,Thomas Rodriguez,1739.33,2024-04-02,pending
ORD-004796,Robert Miller,117.0,2023-04-12,shipped
ORD-004797,Michael Miller,626.07,2023-03-01,cancelled
ORD-004798,Jessica Jones,829.67,2023-02-20,cancelled
ORD-004799,Karen Williams,1091.4,2024-04-05,pending
ORD-004800,Barbara Davis,498.01,2023-02-15,shipped
ORD-004801,James Brown,1881.34,2024-06-01,cancelled
ORD-004802,Charles Brown,1923.84,2024-06-27,pending
ORD-004803,Patricia Rodriguez,1096.37,2023-07-18,cancelled
ORD-004804,Richard Rodriguez,1961.82,2023-06-20,delivered
ORD-004805,Joseph Williams,1601.49,2023-01-15,shipped
ORD-004806,Richard Johnson,1660.58,2024-09-05,pending
ORD-004807,Sarah Johnson,1748.25,2023-10-17,cancelled
ORD-004808,Elizabeth Brown,1869.23,2024-08-28,pending
ORD-004809,Elizabeth Rodriguez,1433.37,2023-03-21,cancelled
ORD-004810,Patricia Garcia,323.5,2024-09-24,delivered
ORD-004811,Patricia Brown,221.03,2024-03-15,cancelled
ORD-004812,William Williams,1899.28,2024-01-11,pending
ORD-004813,Jennifer Rodriguez,564.91,2023-09-08,delivered
ORD-004814,Karen Garcia,1551.36,2024-01-20,pending
ORD-004815,James Garcia,264.46,2023-01-13,pending
ORD-004816,Patricia Williams,235.97,2024-07-06,pending
ORD-004817,James Jones,29.85,2023-02-18,cancelled
ORD-004818,Susan Brown,1922.7,2023-05-19,shipped
ORD-004819,Sarah Miller,1109.14,2024-01-25,delivered
ORD-004820,Robert Johnson,23521.14,2024-02-23,delivered
ORD-004821,Patricia Rodriguez,653.83,2023-02-18,pending
ORD-004822,Jennifer Martinez,311.5,2024-08-02,pending
ORD-004823,William Miller,241.81,2023-06-15,shipped
ORD-004824,David Johnson,1823.13,2023-10-17,pending
ORD-004825,Linda Williams,86.82,2024-08-29,pending
ORD-004826,Elizabeth Miller,1411.33,2023-07-26,cancelled
ORD-004827,Karen Johnson,1665.67,2023-12-23,delivered
ORD-004828,Susan Rodriguez,404.84,2023-08-10,cancelled
ORD-004829,Linda Davis,751.31,2024-09-20,shipped
ORD-004830,David Davis,473.3,2024-03-17,shipped
ORD-004831,Thomas Garcia,23517.21,2024-03-09,pending
ORD-004832,Barbara Jones,570.97,2023-01-31,pending
ORD-004833,Barbara Brown,1139.75,2023-09-23,shipped
ORD-004834,Jessica Johnson,1463.13,2024-10-19,pending
ORD-004835,Patricia Johnson,235.66,2024-01-20,pending
ORD-004836,Joseph Martinez,48283.25,2024-07-29,pending
ORD-004837,Joseph Miller,1884.81,2024-06-20,cancelled
ORD-004838,Elizabeth Miller,1177.59,2023-10-25,delivered
ORD-004839,Richard Rodriguez,723.11,2024-09-14,cancelled
ORD-004840,Susan Brown,1851.08,2023-02-10,shipped
ORD-004841,James Jones,1414.28,2024-11-12,delivered
ORD-004842,Susan Davis,1786.7,2023-07-16,cancelled
ORD-004843,Patricia Smith,691.04,2023-12-22,shipped
ORD-004844,Robert Brown,331.4,2023-01-08,pending
ORD-004845,Jessica Martinez,1580.94,2024-02-11,delivered
ORD-004846,Jennifer Rodriguez,894.04,2024-10-19,shipped
ORD-004847,Patricia Miller,1182.14,2023-01-28,cancelled
ORD-004848,Linda Johnson,1725.89,2023-01-09,pending
ORD-004849,Michael Williams,974.51,2024-11-20,delivered
ORD-004850,Susan Johnson,1966.66,2024-04-06,pending
ORD-004851,Jennifer Garcia,164.95,2023-01-22,cancelled
ORD-004852,David Rodriguez,165.73,2023-07-11,shipped
ORD-004853,Richard Davis,360.61,2023-05-01,delivered
ORD-004854,James Johnson,953.34,2023-04-06,delivered
ORD-004855,Linda Martinez,655.4,2023-10-03,pending
ORD-004856,Sarah Jones,1659.77,2023-06-30,delivered
ORD-004857,Michael Williams,640.15,2024-11-03,pending
ORD-004858,William Miller,507.16,2023-04-09,pending
ORD-004859,Elizabeth Williams,1380.54,2023-11-08,pending
ORD-004860,David Johnson,634.23,2023-10-22,delivered
ORD-004861,Susan Johnson,19.29,2024-10-22,cancelled
ORD-004862,Michael Martinez,811.98,2024-10-23,pending
ORD-004863,John Jones,837.18,2024-06-22,shipped
ORD-004864,Linda Davis,1355.69,2024-11-23,pending
ORD-004865,Barbara Martinez,587.64,2024-07-05,cancelled
ORD-004866,Michael Williams,547.79,2023-08-22,delivered
ORD-004867,Elizabeth Smith,124.53,2023-06-18,cancelled
ORD-004868,Barbara Johnson,444.78,2024-10-25,delivered
ORD-004869,David Williams,1395.33,2023-11-26,shipped
ORD-004870,Elizabeth Miller,1694.57,2024-08-19,shipped
ORD-004871,David Brown,765.27,2024-07-16,delivered
ORD-004872,Jennifer Rodriguez,1052.26,2023-01-19,delivered
ORD-004873,Charles Garcia,345.05,2023-01-24,delivered
ORD-004874,John Martinez,307.56,2023-12-30,delivered
ORD-004875,Patricia Johnson,781.44,2024-03-09,pending
ORD-004876,Susan Jones,840.92,2023-11-05,shipped
ORD-004877,Elizabeth Garcia,418.4,2024-10-03,pending
ORD-004878,Jessica Davis,665.65,2023-05-25,pending
ORD-004879,Sarah Davis,1459.84,2024-11-25,cancelled
ORD-004880,David Martinez,473.75,2023-06-14,shipped
ORD-004881,Richard Davis,1242.96,2023-02-11,cancelled
ORD-004882,Robert Rodriguez,44354.36,2024-02-20,cancelled
ORD-004883,Susan Rodriguez,914.74,2023-03-19,delivered
ORD-004884,Elizabeth Davis,759.78,2024-08-24,delivered
ORD-004885,Joseph Johnson,1869.63,2024-09-26,shipped
ORD-004886,Thomas Brown,835.04,2024-05-09,shipped
ORD-004887,Mary Rodriguez,1783.04,2023-01-01,cancelled
ORD-004888,David Martinez,1734.7,2023-10-12,pending
ORD-004889,Karen Garcia,24.48,2023-12-24,shipped
ORD-004890,Charles Davis,14846.98,2023-05-19,cancelled
ORD-004891,Patricia Rodriguez,1529.06,2024-10-04,delivered
ORD-004892,Richard Johnson,1739.88,2024-05-11,pending
ORD-004893,William Williams,1628.98,2023-05-10,shipped
ORD-004894,Richard Johnson,291.98,2024-03-20,pending
ORD-004895,Karen Miller,467.91,2023-04-09,shipped
ORD-004896,Elizabeth Johnson,1027.34,2023-02-09,cancelled
ORD-004897,Thomas Smith,1432.31,2024-08-30,cancelled
ORD-004898,Charles Brown,1060.86,2023-09-03,shipped
ORD-004899,Thomas Smith,1949.52,2024-10-16,shipped
ORD-004900,Barbara Martinez,1108.62,2023-11-09,pending
ORD-004901,Elizabeth Johnson,1536.62,2024-07-18,pending
ORD-004902,Elizabeth Miller,790.1,2024-06-06,delivered
ORD-004903,Robert Brown,851.22,2023-07-12,delivered
ORD-004904,Joseph Rodriguez,649.59,2023-08-05,cancelled
ORD-004905,Jessica Johnson,13793.44,2023-08-06,delivered
ORD-004906,Linda Martinez,31327.45,2023-08-06,pending
ORD-004907,Patricia Jones,1099.95,2023-09-07,shipped
ORD-004908,Elizabeth Martinez,284.82,2023-06-24,pending
ORD-004909,Linda Brown,673.32,2023-03-19,cancelled
ORD-004910,Robert Garcia,574.42,2023-03-12,cancelled
ORD-004911,Thomas Garcia,1417.74,2024-03-24,delivered
ORD-004912,Linda Johnson,1712.62,2023-11-21,shipped
ORD-004913,Susan Smith,1774.36,2023-08-19,cancelled
ORD-004914,Karen Martinez,41196.53,2023-11-29,shipped
ORD-004915,Jennifer Johnson,799.53,2024-03-18,pending
ORD-004916,Elizabeth Davis,754.33,2024-03-25,cancelled
ORD-004917,Patricia Jones,211.6,2023-12-21,delivered
ORD-004918,Jessica Jones,1493.32,2023-09-22,pending
ORD-004919,Jessica Miller,112.06,2023-04-17,shipped
ORD-004920,Michael Smith,1180.86,2023-07-29,cancelled
ORD-004921,Linda Rodriguez,620.17,2023-02-23,shipped
ORD-004922,Patricia Miller,1479.2,2023-08-03,delivered
ORD-004923,Sarah Jones,992.49,2024-01-25,shipped
ORD-004924,Jennifer Miller,1533.75,2023-02-12,shipped
ORD-004925,Sarah Jones,160.38,2024-01-03,pending
ORD-004926,Sarah Martinez,1825.42,2024-07-03,shipped
ORD-004927,David Rodriguez,781.86,2024-08-23,pending
ORD-004928,Linda Johnson,1712.57,2024-08-23,delivered
ORD-004929,James Smith,1963.61,2024-06-03,cancelled
ORD-004930,Mary Miller,262.48,2024-08-15,shipped
ORD-004931,John Johnson,475.57,2024-10-18,cancelled
ORD-004932,Michael Garcia,1715.56,2023-03-01,delivered
ORD-004933,Richard Miller,30772.85,2023-05-18,cancelled
ORD-004934,Susan Garcia,1135.99,2024-08-29,cancelled
ORD-004935,Susan Johnson,41.67,2023-09-10,delivered
ORD-004936,Karen Rodriguez,1603.29,2024-04-06,cancelled
ORD-004937,Susan Jones,1502.07,2023-10-15,cancelled
ORD-004938,John Garcia,1991.67,2024-02-18,cancelled
ORD-004939,John Davis,1617.21,2024-02-07,shipped
ORD-004940,Patricia Garcia,999.54,2023-05-03,cancelled
ORD-004941,Richard Davis,602.37,2023-02-12,delivered
ORD-004942,Karen Miller,1627.67,2023-06-11,delivered
ORD-004943,Thomas Rodriguez,1314.86,2024-03-08,cancelled
ORD-004944,Sarah Garcia,1107.27,2023-10-13,delivered
ORD-004945,Karen Davis,1422.5,2024-06-26,shipped
ORD-004946,Sarah Davis,386.02,2024-09-04,delivered
ORD-004947,Richard Johnson,987.86,2024-08-01,delivered
ORD-004948,Joseph Garcia,1766.75,2023-08-14,pending
ORD-004949,Michael Miller,955.92,2024-11-02,delivered
ORD-004950,Sarah Davis,1403.31,2023-08-25,shipped
ORD-004951,Jennifer Martinez,1998.21,2024-09-29,pending
ORD-004952,Elizabeth Johnson,22.6,2023-09-09,delivered
ORD-004953,Thomas Johnson,703.66,2024-02-20,delivered
ORD-004954,Charles Miller,29923.65,2023-07-21,shipped
ORD-004955,Susan Martinez,1311.13,2024-09-17,shipped
ORD-004956,Mary Jones,1399.38,2024-11-24,shipped
ORD-004957,Thomas Rodriguez,389.93,2023-06-21,delivered
ORD-004958,Thomas Smith,1955.19,2024-03-07,shipped
ORD-004959,Mary Johnson,869.56,2024-08-04,cancelled
ORD-004960,William Davis,420.14,2024-09-06,shipped
ORD-004961,Karen Miller,83.36,2023-01-07,cancelled
ORD-004962,Jessica Garcia,885.6,2023-02-19,shipped
ORD-004963,William Smith,1293.46,2024-04-25,shipped
ORD-004964,Michael Williams,1501.48,2023-08-10,shipped
ORD-004965,Joseph Brown,1198.41,2023-08-29,shipped
ORD-004966,Thomas Garcia,274.98,2024-06-28,shipped
ORD-004967,Sarah Garcia,12702.61,2024-04-08,cancelled
ORD-004968,Michael Smith,744.43,2024-02-27,shipped
ORD-004969,Jennifer Williams,38056.19,2023-07-08,delivered
ORD-004970,Sarah Smith,1628.79,2024-09-15,cancelled
ORD-004971,Robert Jones,1528.51,2023-11-01,pending
ORD-004972,Richard Smith,1059.46,2024-06-17,pending
ORD-004973,John Johnson,1863.77,2023-11-18,pending
ORD-004974,Elizabeth Davis,714.87,2024-10-28,cancelled
ORD-004975,David Johnson,19779.47,2023-11-08,shipped
ORD-004976,Barbara Davis,1522.02,2024-11-07,pending
ORD-004977,Charles Brown,1779.67,2023-05-01,delivered
ORD-004978,Charles Garcia,760.4,2024-05-27,cancelled
ORD-004979,David Brown,1712.33,2023-01-11,shipped
ORD-004980,Michael Williams,432.3,2024-11-07,pending
ORD-004981,Susan Jones,1314.34,2023-12-27,cancelled
ORD-004982,Karen Garcia,1387.47,2023-02-05,pending
ORD-004983,Michael Martinez,1341.52,2023-10-03,cancelled
ORD-004984,James Williams,754.53,2023-09-09,pending
ORD-004985,Sarah Brown,1193.52,2024-07-21,shipped
ORD-004986,Robert Martinez,222.65,2024-11-16,delivered
ORD-004987,Mary Martinez,135.03,2023-04-11,cancelled
ORD-004988,Susan Rodriguez,1512.39,2023-08-25,pending
ORD-004989,Joseph Jones,968.38,2023-07-01,shipped
ORD-004990,Joseph Garcia,997.66,2023-11-23,cancelled
ORD-004991,James Johnson,1211.03,2023-07-25,cancelled
ORD-004992,Michael Miller,476.84,2024-07-17,pending
ORD-004993,Jennifer Jones,945.05,2023-08-14,shipped
ORD-004994,Joseph Martinez,1043.0,2024-01-21,shipped
ORD-004995,Robert Brown,1138.94,2023-03-07,delivered
ORD-004996,Richard Brown,626.43,2024-06-29,cancelled
ORD-004997,David Jones,1123.32,2023-06-02,shipped
ORD-004998,Jessica Smith,608.55,2024-02-28,shipped
ORD-004999,Karen Smith,575.39,2024-01-10,cancelled
ORD-005000,Joseph Williams,1537.84,2023-09-26,delivered
ORD-005001,David Johnson,172.18,2024-01-09,cancelled
ORD-005002,Elizabeth Williams,1100.93,2023-07-08,pending
ORD-005003,Richard Rodriguez,576.91,2023-10-08,delivered
ORD-005004,William Garcia,62.9,2024-04-03,shipped
ORD-005005,John Garcia,1659.94,2024-01-22,cancelled
ORD-005006,Jennifer Jones,458.95,2023-07-01,pending
ORD-005007,Karen Smith,1927.38,2024-05-09,delivered
ORD-005008,Elizabeth Garcia,1378.73,2024-03-30,delivered
ORD-005009,Patricia Davis,1644.11,2024-09-14,shipped
ORD-005010,Richard Smith,8384.93,2023-07-25,pending
ORD-005011,Richard Johnson,1806.73,2023-03-25,delivered
ORD-005012,Linda Martinez,968.0,2023-06-16,cancelled
ORD-005013,David Smith,1716.95,2023-11-22,pending
ORD-005014,Patricia Garcia,567.77,2023-11-18,shipped
ORD-005015,Jennifer Garcia,672.18,2023-08-02,delivered
ORD-005016,Karen Johnson,1914.01,2024-11-26,delivered
ORD-005017,David Miller,45571.43,2024-02-12,shipped
ORD-005018,Richard Martinez,1673.06,2023-06-05,pending
ORD-005019,William Garcia,1645.31,2023-11-02,delivered
ORD-005020,Joseph Williams,389.11,2023-01-13,pending
ORD-005021,Elizabeth Jones,1704.59,2023-03-23,cancelled
ORD-005022,Patricia Jones,936.19,2024-09-26,shipped
ORD-005023,Joseph Garcia,667.65,2023-09-11,cancelled
ORD-005024,David Martinez,607.72,2024-05-02,delivered
ORD-005025,Susan Garcia,723.05,2024-02-23,shipped
ORD-005026,Richard Johnson,45811.96,2023-09-24,pending
ORD-005027,Mary Garcia,287.26,2024-09-01,cancelled
ORD-005028,Charles Smith,218.47,2023-09-19,delivered
ORD-005029,Karen Davis,1216.92,2023-02-13,pending
ORD-005030,Robert Martinez,831.14,2024-05-12,pending
ORD-005031,Joseph Smith,1468.78,2023-08-14,shipped
ORD-005032,John Johnson,865.35,2024-09-24,shipped
ORD-005033,William Davis,769.46,2023-04-15,pending
ORD-005034,Linda Smith,528.82,2023-05-15,shipped
ORD-005035,Michael Smith,1557.26,2024-02-25,pending
ORD-005036,David Williams,1248.19,2024-11-20,cancelled
ORD-005037,Linda Smith,440.87,2023-08-28,pending
ORD-005038,John Rodriguez,1378.88,2023-06-30,shipped
ORD-005039,Sarah Garcia,482.51,2024-08-17,delivered
ORD-005040,James Miller,1834.9,2023-02-10,cancelled
ORD-005041,Jessica Miller,259.85,2024-04-24,delivered
ORD-005042,Robert Miller,550.57,2023-05-08,shipped
ORD-005043,Sarah Davis,100.87,2023-02-22,delivered
ORD-005044,Sarah Brown,61.6,2024-05-18,cancelled
ORD-005045,Karen Rodriguez,23070.17,2023-07-30,pending
ORD-005046,Elizabeth Johnson,1691.69,2024-10-27,shipped
ORD-005047,John Jones,28032.02,2023-04-06,delivered
ORD-005048,David Brown,615.41,2024-05-12,pending
ORD-005049,William Garcia,1855.84,2024-01-05,shipped
ORD-005050,David Jones,125.36,2024-01-22,pending
ORD-005051,Susan Rodriguez,1826.12,2023-03-24,pending
ORD-005052,Linda Davis,416.53,2023-06-15,delivered
ORD-005053,Michael Martinez,676.65,2024-07-12,pending
ORD-005054,Robert Davis,696.42,2023-03-12,shipped
ORD-005055,Mary Smith,341.62,2023-03-18,pending
ORD-005056,Patricia Johnson,1701.23,2023-08-15,shipped
ORD-005057,Robert Martinez,1896.2,2023-02-07,shipped
ORD-005058,Patricia Brown,710.56,2023-10-19,shipped
ORD-005059,Jessica Garcia,1125.26,2023-12-14,pending
ORD-005060,William Davis,1004.6,2023-06-11,shipped
ORD-005061,Linda Martinez,1992.98,2023-11-04,cancelled
ORD-005062,Jennifer Garcia,732.53,2024-07-05,cancelled
ORD-005063,Joseph Brown,358.27,2024-07-16,delivered
ORD-005064,Linda Johnson,1924.8,2024-01-22,cancelled
ORD-005065,Barbara Garcia,393.1,2023-04-22,delivered
ORD-005066,Sarah Garcia,963.29,2024-03-03,shipped
ORD-005067,Karen Johnson,428.98,2023-11-25,delivered
ORD-005068,John Jones,1891.96,2024-12-01,delivered
ORD-005069,Karen Garcia,984.46,2023-03-12,shipped
ORD-005070,James Davis,12.9,2023-12-02,cancelled
ORD-005071,Barbara Jones,1485.86,2024-11-08,delivered
ORD-005072,James Garcia,424.68,2024-11-21,shipped
ORD-005073,Thomas Garcia,1212.57,2023-04-29,pending
ORD-005074,Thomas Smith,1095.73,2024-03-13,cancelled
ORD-005075,Robert Williams,438.35,2024-09-29,cancelled
ORD-005076,Michael Brown,847.09,2023-12-06,pending
ORD-005077,John Johnson,913.46,2024-02-02,pending
ORD-005078,Barbara Smith,579.03,2023-08-21,cancelled
ORD-005079,Joseph Garcia,1490.2,2024-05-19,shipped
ORD-005080,Linda Garcia,1620.42,2024-09-14,cancelled
ORD-005081,Charles Martinez,1461.72,2023-06-06,shipped
ORD-005082,Linda Williams,22198.3,2024-08-24,cancelled
ORD-005083,Joseph Jones,990.92,2024-07-19,cancelled
ORD-005084,Jessica Miller,870.26,2024-01-23,cancelled
ORD-005085,Barbara Garcia,334.66,2024-01-17,cancelled
ORD-005086,Susan Brown,403.8,2023-05-30,cancelled
ORD-005087,John Miller,6828.75,2024-06-19,pending
ORD-005088,James Brown,34.16,2023-09-14,pending
ORD-005089,William Jones,1349.53,2023-04-10,pending
ORD-005090,Jennifer Jones,1878.61,2023-10-11,delivered
ORD-005091,Thomas Brown,1505.17,2024-01-07,pending
ORD-005092,Mary Brown,1682.54,2024-04-17,cancelled
ORD-005093,Elizabeth Rodriguez,377.23,2024-09-19,cancelled
ORD-005094,Sarah Smith,1633.24,2024-02-16,pending
ORD-005095,Barbara Rodriguez,1945.28,2024-10-14,cancelled
ORD-005096,Michael Smith,31488.87,2024-11-30,shipped
ORD-005097,Susan Garcia,1753.62,2023-12-06,shipped
ORD-005098,Charles Garcia,333.08,2024-07-12,delivered
ORD-005099,Patricia Davis,1554.36,2023-01-08,shipped
ORD-005100,James Jones,289.54,2024-05-17,shipped
ORD-005101,Patricia Miller,1048.54,2023-12-23,cancelled
ORD-005102,Thomas Brown,629.45,2024-02-14,shipped
ORD-005103,Sarah Garcia,554.97,2023-11-25,shipped
ORD-005104,James Davis,9490.55,2023-08-27,cancelled
ORD-005105,Richard Rodriguez,1775.1,2024-07-23,pending
ORD-005106,Jessica Williams,420.55,2023-05-29,delivered
ORD-005107,Susan Johnson,930.92,2024-05-02,delivered
ORD-005108,Joseph Johnson,715.76,2023-01-24,cancelled
ORD-005109,Sarah Brown,348.98,2024-04-08,shipped
ORD-005110,Richard Rodriguez,1620.67,2024-01-29,shipped
ORD-005111,Sarah Garcia,1997.01,2023-10-16,shipped
ORD-005112,Robert Davis,1570.59,2024-11-15,delivered
ORD-005113,Joseph Martinez,243.47,2024-10-01,cancelled
ORD-005114,Jessica Johnson,326.57,2023-03-09,cancelled
ORD-005115,Thomas Garcia,1713.55,2023-05-13,cancelled
ORD-005116,Charles Smith,33183.97,2024-01-24,shipped
ORD-005117,Karen Johnson,1419.38,2024-02-11,shipped
ORD-005118,Elizabeth Davis,670.83,2023-08-06,shipped
ORD-005119,Elizabeth Williams,1097.33,2023-11-21,shipped
ORD-005120,Robert Davis,1582.35,2024-11-02,delivered
ORD-005121,James Garcia,1506.87,2024-11-04,shipped
ORD-005122,David Jones,1225.39,2023-10-21,shipped
ORD-005123,Linda Williams,1626.47,2024-02-16,pending
ORD-005124,David Garcia,1061.83,2024-04-01,delivered
ORD-005125,John Williams,1974.77,2024-10-05,cancelled
ORD-005126,Thomas Jones,1932.8,2024-10-12,shipped
